CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/5/16,7649960,698763,3601
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/5/16,7650910,695753,3302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/5/16,7653587,673296,902
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/5/16,7657698,670438,301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/5/16,7676219,684747,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/5/16,7682466,686843,9302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/6/16,7633527,661175,6502
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/6/16,7634296,708333,4001
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/6/16,7642375,684313,5000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/6/16,7644810,681017,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/6/16,7647966,687553,2303
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/6/16,7690249,675111,9804
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7644390,681485,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7649871,684446,2100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7654678,697206,3100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7662668,666231,8700
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7664263,666472,8700
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7673226,681481,8201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7674817,684695,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7675546,686692,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7680324,686962,9302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/7/16,7681288,697952,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7627001,709491,4102
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7638657,685954,4700
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7644866,709805,7202
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7647839,690832,2203
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7648705,686225,2303
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7651474,661051,200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7651606,684118,2100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7652145,697943,3200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7654760,670916,301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7655192,677437,1302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7673201,681952,8201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7673486,679528,8201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7675138,681900,8202
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7675221,671794,8302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/8/16,7690070,686993,9400
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7643288,686573,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7644141,682090,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7644938,715721,7201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7652218,677364,1000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7654943,677694,1302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7666624,665067,8600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7668594,677068,701
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7675221,671794,8302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7686633,676662,9701
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/9/16,7688804,673336,9101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7640087,704052,3902
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7642393,685409,5000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7642462,683020,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7643472,679640,5700
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7647141,688685,2303
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7647778,684082,2100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7655855,699203,3602
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7660385,674696,801
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7666525,661972,8600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7675156,685076,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7675158,687389,8001
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/10/16,7679641,684444,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/11/16,7634409,704507,4002
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/11/16,7638054,665956,6602
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/11/16,7642243,703923,3802
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/11/16,7656935,674064,902
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/11/16,7667682,674013,702
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/12/16,7642506,684700,5000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/12/16,7643337,685949,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/12/16,7655775,678435,1302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/12/16,7673556,680946,8201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/13/16,7643510,679052,5700
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/13/16,7644756,684195,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/13/16,7645419,684173,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/13/16,7649553,662614,100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/13/16,7668022,674181,702
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/13/16,7679641,684444,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/14/16,7634180,705602,4001
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/14/16,7641420,681505,5500
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/14/16,7643879,679583,5700
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/14/16,7674817,684695,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/14/16,7685944,691259,9501
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/15/16,7624968,709326,4200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/15/16,7644437,685293,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/15/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/15/16,7667883,680408,1601
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/15/16,7669545,688907,2903
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/15/16,7681469,674306,9000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/15/16,7684698,670540,9102
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/16/16,7639932,720760,
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/16/16,7645070,716838,7201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/16/16,7647164,698712,3702
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/16/16,7671462,684814,1702
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/16/16,7675145,670124,8500
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/16/16,7675221,671794,8302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/16/16,7689703,677399,9701
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/17/16,7641262,680804,5500
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/17/16,7641856,685090,5000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/17/16,7642819,687770,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/17/16,7658756,680020,1400
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/17/16,7662761,684576,1801
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/17/16,7673238,681593,8201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/18/16,7648476,698461,3401
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/18/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/18/16,7660692,702241,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/18/16,7674927,686712,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/19/16,7650000,686544,2402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/19/16,7653036,674278,1000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/19/16,7674098,670928,601
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/19/16,7685725,676989,9202
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/20/16,7639260,688473,4900
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/20/16,7651862,679818,1202
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/20/16,7652317,682794,2000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/20/16,7656631,698045,3000
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/20/16,7673401,703248,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/20/16,7691634,691801,10200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7623793,711715,4200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7628877,712295,4101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7637570,689175,4500
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7645139,684309,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7654102,669585,301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7659337,702350,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7669531,672817,8301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7670181,672701,8301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7673653,682453,8201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7674374,684849,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/21/16,7683463,697833,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7637218,665067,6602
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7641156,684516,4900
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7645296,684018,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7645534,683843,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7646650,689586,2303
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7648482,681628,1101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7665860,665196,8700
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7668434,673242,702
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7668692,664866,8600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7674601,687221,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/22/16,7676300,701045,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7642957,682551,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7643998,682349,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7648923,680151,1102
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7653390,699259,3602
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7654930,697728,3100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7661152,694976,7500
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7670630,687357,2903
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7672574,699982,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/23/16,7690664,676798,9702
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7641162,683208,5200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7642678,670865,5900
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7644386,686468,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7637440,663706,6602
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7644141,681885,10600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7644395,715798,7201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7661381,668558,402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7669121,673076,8301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7674771,673167,8302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7624342,708767,4200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7643124,680097,5600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7648420,693475,3302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7652228,695817,3200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7657782,675644,901
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7661201,695508,7500
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7673763,666139,602
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7675143,691121,8001
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7676159,676462,8302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7688494,697097,10200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7630403,710314,4101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7633721,655306,6403
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7649294,683991,2100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7651759,684046,2100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7655909,691198,2501
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7672113,682379,1702
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7679450,684082,8100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7683324,696164,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7687484,680097,9701
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7624825,716724,4101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7641120,698782,3501
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7644019,671099,5900
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7648950,682493,1101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7651483,687558,2402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7668615,674333,701
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7676345,681804,8202
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7691304,696327,10200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7626766,660666,6501
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7638572,669787,6100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7648647,688437,2303
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7665152,697922,7500
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7666336,682732,1601
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7681376,694459,9502
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7683324,696164,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7685936,682165,9202
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/30/16,7650579,687362,2402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/30/16,7670181,672701,8301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/30/16,7681243,694770,9502
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/30/16,7683409,673733,9102
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/1/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/1/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/2/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/2/16,7668688,674708,701
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/3/16,7679701,684067,8100
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/7/16,7668688,674708,701
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/8/16,7673556,680946,8201
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/9/16,7664041,695349,2901
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/9/16,7674134,681096,8201
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/11/16,7673556,680946,8201
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/13/16,7642580,716780,7201
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/13/16,7644077,682947,10600
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/16/16,7644077,682947,10600
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/17/16,7644077,682947,10600
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/17/16,7650579,687362,2402
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/21/16,7643659,717356,7201
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/22/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/23/16,7644077,682947,10600
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/23/16,7668688,674708,701
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/24/16,7643050,683302,10600
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/25/16,7668688,674708,701
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/25/16,7680324,686962,9302
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/27/16,7680454,688333,9400
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/28/16,7643659,717356,7201
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/30/16,7648439,683315,2100
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/30/16,7659596,688630,2702
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/30/16,7665202,690840,2902
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/30/16,7680454,688333,9400
OTHER,PROPERTY CRIME,THEFTC,THEFT - SUBJECT IN CUSTODY                        ,11/30/16,7692473,671650,9102
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/1/16,7641988,686521,5000
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/1/16,7651030,670700,200
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7644314,683484,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7645313,684150,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7658622,688780,2702
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7660979,677472,1500
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7668615,674333,701
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7674134,681096,8201
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7674262,687227,8100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7679087,676126,8400
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/2/16,7683321,674571,9101
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/3/16,7674481,696935,7700
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/4/16,7642527,680986,5600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/4/16,7666227,692739,2901
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/4/16,7671309,678683,1602
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/4/16,7679087,676126,8400
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/5/16,7642951,684233,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/5/16,7670181,672701,8301
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/6/16,7668688,674708,701
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/6/16,7669376,675255,8301
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/6/16,7675138,681900,8202
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/7/16,7640298,686652,4800
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/7/16,7642250,697597,3501
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/7/16,7664519,696240,7600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/7/16,7665611,674295,702
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/8/16,7671805,671416,601
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/8/16,7674817,684695,8100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/8/16,7680720,695366,9502
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/9/16,7665843,688876,2902
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/9/16,7667538,692866,2902
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/9/16,7679890,673556,9000
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/9/16,7680720,695366,9502
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/9/16,7693331,674436,9803
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/10/16,7640997,684446,4900
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/10/16,7642414,708916,7202
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/10/16,7664373,691466,2902
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/11/16,7645945,706460,7202
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/11/16,7665971,670753,502
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/11/16,7674700,667387,8500
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/12/16,7643688,683079,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/13/16,7643213,683375,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/13/16,7644097,685348,5100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/13/16,7648724,661207,100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/13/16,7673800,686572,8100
